appid,name_x,release_date,price,rating,achievements,developer_id,publisher_id,gameid
13200,Unreal 2: The Awakening,2008-03-17,14.99,65.85,0,166,78,
13210,Unreal Tournament 3 Black,2009-03-05,19.99,85.26,57,166,78,
13230,Unreal Tournament 2004: Editor's Choice Edition,2004-03-17,14.99,93.27,0,166,78,
13240,Unreal Tournament: Game of the Year Edition,2008-03-17,9.99,92.92,0,166,78,
13250,Unreal Gold,2008-03-17,9.99,88.2,0,166,78,
13500,Prince of Persia: Warrior Within™,2009-08-27,9.99,81.43,0,167,9,
13520,Far Cry®,2008-04-01,9.99,79.99,0,168,9,
13530,Prince of Persia: The Two Thrones™,2009-08-27,9.99,75.27,0,169,9,
13540,Tom Clancy's Rainbow Six® Vegas,2008-04-09,9.99,75.95,0,169,9,
13560,Tom Clancy's Splinter Cell®,2008-04-01,4.99,83.67,0,167,9,
13570,Tom Clancy's Splinter Cell Chaos Theory®,2009-08-27,9.99,89.7,0,169,9,
13580,Tom Clancy's Splinter Cell Double Agent®,2009-02-13,9.99,40.14,0,169,9,
13600,Prince of Persia®: The Sands of Time,2009-08-27,9.99,82.8,0,170,9,
13620,Tom Clancy's Ghost Recon® Desert Siege™,2008-07-15,4.99,81.45,0,171,9,
13630,Tom Clancy's Ghost Recon® Island Thunder™,2008-07-15,4.99,77.22,0,171,9,
15000,Tom Clancy's Rainbow Six Lockdown™,2009-08-27,4.99,56.88,0,171,9,
15080,Rayman Raving Rabbids™,2008-06-13,4.99,78.79,0,172,9,
15100,Assassin's Creed™: Director's Cut Edition,2008-04-09,9.99,81.6,0,169,9,
15120,Tom Clancy's Rainbow Six® Vegas 2,2008-04-16,9.99,82.14,0,169,9,
15130,Beyond Good and Evil™,2008-05-13,4.99,83.47,0,167,9,
15160,Petz® Horsez® 2,2009-08-27,4.99,62.95,0,167,9,
15170,Heroes of Might and Magic V,2008-05-13,9.99,84.5,0,173,9,
15190,Brothers in Arms: Road to Hill 30™,2008-05-13,4.99,83.07,0,1,9,
15200,Silent Hunter®: Wolves of the Pacific,2009-08-27,9.99,65.71,0,174,9,
15210,Silent Hunter® III,2008-06-13,4.99,83.43,0,167,9,
15240,Silent Hunter®: Wolves of the Pacific U-Boat Missions,2009-08-27,4.99,72.79,0,174,9,
15270,Cold Fear™,2008-05-13,4.99,79.78,0,175,9,
15300,Tom Clancy's Ghost Recon®,2008-07-15,9.99,87.43,0,171,9,
15320,IL-2 Sturmovik: 1946,2008-06-13,9.99,85.9,0,176,27,
15370,Heroes of Might and Magic V: Tribes of the East,2008-10-10,9.99,88.46,0,173,9,
15380,Heroes of Might and Magic V: Hammers of Fate,2008-10-10,9.99,78.46,0,173,9,
15390,Brothers in Arms: Hell's Highway™,2008-10-08,9.99,85.53,0,1,9,
15400,Harvest: Massive Encounter,2009-01-23,6.59,70.67,25,177,79,
15500,The Wonderful End of the World,2008-07-17,9.99,73.15,11,178,80,
15520,AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03,9.99,78.71,7,178,80,
15522,Aaaaa! - Brutal Concussion,2011-07-22,1.99,57.39,0,178,80,15520
15560,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,2011-11-23,9.99,76.97,10,178,80,
15620,"Warhammer 40,000: Dawn of War II",2009-02-18,19.99,84.74,73,56,40,
15700,Oddworld: Abe's Oddysee®,2008-08-28,2.99,87.03,0,179,81,
15710,Oddworld: Abe's Exoddus®,2008-08-28,2.99,89.61,0,179,81,
15740,Oddworld: Munch's Oddysee,2010-12-20,4.99,73.82,38,179,81,
15750,Oddworld: Stranger's Wrath HD,2010-12-20,9.99,82.59,36,179,81,
15800,Planet Busters,2008-06-30,9.99,44.31,9,180,82,
15900,7 Wonders II,2008-06-10,9.99,71.49,0,181,83,
15910,Luxor Amun Rising,2008-06-10,9.99,59.8,0,181,83,
15920,Luxor 2,2008-06-10,9.99,45.16,0,181,83,
15930,Luxor 3,2008-06-10,9.99,82.67,0,181,83,
15960,Little Farm,2008-06-10,9.99,58.55,0,181,83,
15970,Luxor,2008-06-10,9.99,61.08,0,181,83,
16000,Discovery! A Seek and Find Adventure,2008-07-29,9.99,43.95,0,181,83,
16020,Samantha Swift and the Hidden Roses of Athena,2008-10-31,9.99,55.66,0,181,83,
16030,7 Wonders: Treasures of Seven,2008-11-14,9.99,70.19,0,181,83,
16040,Luxor: Quest for the Afterlife ,2008-12-15,9.99,68.51,0,181,83,
16060,Samantha Swift and the Golden Touch,2009-04-29,9.99,44.0,0,181,83,
16110,Virtual Villagers: The Lost Children,2008-05-12,9.99,75.24,0,182,84,
16120,Plant Tycoon,2008-05-12,9.99,82.45,0,182,84,
16130,Fish Tycoon,2008-05-12,9.99,74.14,0,182,84,
16180,Virtual Villagers - The Secret City,2008-05-28,9.99,79.73,0,182,84,
16200,Virtual Families,2009-05-06,8.99,68.51,0,182,84,
16300,Everyday Shooter,2008-05-08,8.19,82.2,0,183,85,
16450,F.E.A.R. 2: Project Origin,2009-02-12,14.99,82.36,0,58,86,
16465,F.E.A.R. 2: Reborn (DLC),2009-09-03,54.99,69.26,0,184,87,16450
16500,Chaos Theory,2008-05-22,2.99,65.42,12,185,88,
16600,Trials 2: Second Edition,2008-05-28,9.99,77.94,25,186,89,
16620,Monster Trucks Nitro ,2009-01-29,17.99,58.07,0,187,90,
16710,Insecticide Part 1,2008-07-01,2.39,70.31,0,188,91,
16720,Velvet Assassin,2009-05-01,3.99,59.56,0,189,91,
16730,Legendary,2008-12-01,3.99,55.0,0,190,92,
16810,Sid Meier's Civilization IV: Colonization,2008-09-23,19.99,80.89,0,46,34,
16860,Civilization V - Cradle of Civilization Map Pack: Mediterranean,2010-11-30,2.99,59.18,0,46,34,8930
16861,Civilization V - Cradle of Civilization Map Pack: Asia,2010-11-30,2.99,63.43,0,46,34,8930
16862,Civilization V - Cradle of Civilization Map Pack: Americas,2010-11-30,2.99,55.55,0,46,34,8930
16863,Civilization V - Cradle of Civilization Map Pack: Mesopotamia,2010-11-30,2.99,65.5,0,46,34,8930
16866,Civilization V - Explorer’s Map Pack,2011-05-03,3.49,74.4,0,46,34,8930
16867,Civilization V - Civ and Scenario Double Pack: Spain and Inca,2010-12-16,4.99,76.83,0,46,34,8930
16868,Civilization V - Babylon (Nebuchadnezzar II),2010-10-25,3.49,78.45,0,46,34,8930
16870,Sid Meier's Civilization V: Gods and Kings,2012-06-21,29.99,84.07,0,46,34,8930
16900,GROUND BRANCH,2018-08-14,24.99,88.05,0,191,93,
17100,Children of the Nile: Enhanced Edition,2008-07-08,6.99,77.43,16,192,94,
17120,Children of the Nile: Alexandria,2008-09-22,1.99,74.96,4,192,94,
17140,Hinterland,2008-09-30,9.99,72.51,9,192,94,
17180,Mosby's Confederacy,2008-11-19,9.99,61.49,13,192,94,
17330,Crysis Warhead®,2008-09-17,19.99,81.34,0,193,95,
17390,SPORE™,2008-12-19,19.99,90.1,0,194,95,
17410,Mirror's Edge™,2009-01-14,19.99,85.67,0,195,95,
17440,SPORE™ Creepy and Cute Parts Pack,2008-12-19,19.99,83.84,0,194,95,
17450,Dragon Age: Origins,2009-11-05,19.99,89.15,0,81,95,
17460,Mass Effect (2007),2008-12-19,19.99,91.43,0,81,95,
17470,Dead Space,2009-01-09,19.99,89.53,0,196,95,
17480,Command and Conquer: Red Alert 3,2009-01-08,19.99,82.98,0,197,95,
17500,Zombie Panic! Source,2008-10-03,0.0,73.57,106,198,96,
17570,"Pirates, Vikings, and Knights II",2010-02-12,0.0,77.91,262,199,97,
17580,Dystopia,2009-02-06,0.0,67.06,42,200,98,
17710,Nuclear Dawn,2011-09-26,9.99,75.2,58,201,99,
17740,Empires Mod,2008-07-28,0.0,65.86,8,202,100,
18000,"Precipice of Darkness, Episode One",2008-05-21,7.99,84.07,12,203,101,
18020,"Precipice of Darkness, Episode Two",2008-11-07,7.99,77.59,12,203,101,
18040,DeathSpank,2010-10-25,14.99,87.3,12,203,95,
18050,DeathSpank: Thongs of Virtue,2010-11-30,9.99,78.53,13,203,95,
18070,The Baconing,2011-08-31,12.99,69.1,12,203,101,
18080,The Baconing DLC - Roesha – One Bad Mutha Co-op Character,2011-10-11,1.99,67.06,0,203,101,18070
18120,Unstoppable Gorg,2012-01-19,9.99,71.53,30,204,102,
18300,Spectraball,2008-10-20,4.99,73.0,14,205,103,
18400,Crazy Machines 2,2008-06-20,9.99,54.92,0,206,104,
18407,Crazy Machines 2: Liquid Force Add-on,2009-10-15,2.99,42.61,0,206,104,18400
18408,Crazy Machines 2: Time Travel Add-On,2011-03-11,4.99,50.0,0,206,104,18400
18420,Crazy Machines,2008-12-12,9.99,72.47,0,206,104,
18430,Crazy Machines 1.5,2008-12-12,9.99,55.69,0,206,104,
18440,Crazy Machines 2: Back to the Shop Add-On,2008-12-12,4.99,50.0,0,206,104,18400
18470,Helldorado,2009-04-30,9.99,68.39,0,107,105,
18480,Mata Hari,2009-07-29,4.99,54.48,0,207,104,
18500,Defense Grid: The Awakening,2008-12-08,7.99,92.92,87,208,106,
18508,Defense Grid: Resurgence Map Pack 1,2010-06-02,0.79,68.15,0,208,106,18500
18509,Defense Grid: Resurgence Map Pack 2,2010-06-09,0.79,69.2,0,208,106,18500
18520,Defense Grid: Resurgence Map Pack 3,2010-06-16,0.79,62.51,0,208,106,18500
18521,Defense Grid: Resurgence Map Pack 4,2010-06-23,0.79,72.17,0,208,106,18500
18522,Defense Grid: The Awakening - You Monster DLC,2011-12-07,3.99,80.07,0,208,106,18500
18523,Defense Grid: Containment DLC,2013-01-23,3.99,76.34,0,208,106,18500
18600,Mayhem Intergalactic,2009-01-22,7.99,64.76,21,209,107,
18700,And Yet It Moves,2009-04-02,9.99,72.35,30,210,108,
18820,Zero Gear,2010-01-12,3.99,75.45,45,211,109,
19000,Silent Hill Homecoming,2009-03-02,19.99,48.15,0,212,110,
19020,Puzzle Chronicles,2010-06-25,9.99,53.27,12,152,110,
19200,Tank Universal,2008-08-21,4.49,57.53,27,213,6,
19320,Space Ark,2012-03-16,4.99,45.83,11,214,111,
19500,Eternity's Child,2008-07-31,4.99,25.35,4,215,112,
19680,Alice: Madness Returns,2011-06-17,19.99,85.86,0,216,95,
19800,Brothers in Arms: Earned in Blood™,2008-10-10,4.99,81.81,0,1,9,
19830,Tom Clancy's Rainbow Six® 3 Gold,2008-09-25,4.99,87.3,0,171,9,
19900,Far Cry® 2,2008-10-22,9.99,75.77,0,169,9,
19980,Prince of Persia®,2008-12-10,9.99,76.18,0,169,9,
20200,Galactic Bowling,2008-10-21,19.99,43.68,30,217,113,
20500,Red Faction Guerrilla Steam Edition,2009-09-15,,87.52,60,105,61,
20510,S.T.A.L.K.E.R.: Clear Sky,2008-09-15,9.99,84.43,0,54,41,
20530,Red Faction,2009-08-05,9.99,82.99,0,105,61,
20540,Company of Heroes: Tales of Valor,2009-04-08,12.99,87.17,0,56,40,
20550,Red Faction II,2009-08-06,9.99,53.23,0,105,61,
20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",2010-03-11,19.99,84.2,73,56,40,
20700,Starscape,2008-11-03,6.99,74.0,18,218,114,
20710,Mr. Robot,2008-11-03,6.99,73.8,13,218,114,
20820,Shatter,2010-03-15,7.99,89.33,30,219,115,
20900,The Witcher: Enhanced Edition Director's Cut,2008-09-16,7.99,87.7,0,220,116,
20920,The Witcher 2: Assassins of Kings Enhanced Edition,2012-04-16,19.99,88.65,52,220,116,
21000,LEGO® Batman™: The Videogame,2008-09-29,19.99,85.47,0,221,87,
21010,Watchmen: The End is Nigh,2009-03-04,4.99,65.66,0,222,87,
21030,Watchmen: The End is Nigh Part 2,2009-07-29,4.99,64.05,0,222,87,
21090,F.E.A.R.,2010-05-21,54.99,91.47,0,184,86,
21100,F.E.A.R. 3,2011-06-21,19.99,69.69,50,223,87,
21130,LEGO® Harry Potter: Years 1-4,2010-06-25,19.99,82.58,0,224,87,
21300,Gravitron 2,2008-09-30,4.99,68.1,10,225,117,
21500,Pyroblazer®,2008-11-13,4.99,50.0,0,226,118,
21600,Age of Booty™,2009-03-09,,41.13,0,227,49,
21640,Flock!,2009-04-07,4.99,70.85,13,228,49,
21660,Street Fighter® IV,2009-07-07,,65.59,0,229,49,
21670,Bionic Commando,2009-07-28,9.99,72.54,0,229,49,
21680,Bionic Commando: Rearmed,2009-07-28,8.99,67.73,0,229,49,
21690,Resident Evil 5,2009-09-15,19.99,85.44,70,229,49,
21780,Driver® Parallel Lines,2009-02-13,9.99,85.32,0,230,9,
21800,Tom Clancy's EndWar™,2009-02-25,9.99,74.91,0,231,9,
21980,Call of Juarez: Bound in Blood,2009-07-02,9.99,81.97,0,32,26,
22000,World of Goo,2008-10-13,12.49,90.73,8,232,119,
22100,Mount and Blade,2008-11-03,9.99,89.08,0,233,120,
22120,Penumbra: Black Plague Gold Edition,2009-01-23,9.99,89.52,0,234,121,
22130,Hearts of Iron 2 Complete,2009-01-23,14.99,79.36,0,235,122,
22140,Penumbra: Requiem,,,50.88,0,234,121,
22180,Penumbra Overture,2009-03-06,9.99,86.17,0,234,121,
22200,Zeno Clash,2009-04-21,9.99,83.98,22,236,123,
22230,Rock of Ages,2011-09-07,9.99,87.44,19,236,40,
22300,Fallout 3,2008-10-28,9.99,76.75,0,237,11,
22310,Rogue Warrior,2009-12-01,4.99,65.92,45,41,11,
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,2009-06-16,14.99,92.65,0,237,11,
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe,2009-06-16,19.99,93.48,0,238,11,
22340,Call of Cthulhu®: Dark Corners of the Earth,2009-06-16,4.99,66.53,0,239,11,
22350,BRINK,2011-05-09,0.0,58.21,43,240,11,
22361,BRINK: Doom®/Psycho Combo Pack,2011-08-23,0.99,60.54,0,240,11,22350
22363,BRINK: Fallout®/SpecOps Combo Pack,2011-08-23,0.99,64.35,0,240,11,22350
22364,BRINK: Agents of Change,2011-08-03,2.99,73.45,0,240,11,22350
22370,Fallout 3: Game of the Year Edition,2009-12-17,19.99,76.91,0,237,11,
22380,Fallout: New Vegas,2010-10-21,9.99,95.06,75,241,11,
22400,Fallout 3 - Operation Anchorage,2010-07-16,4.99,74.37,0,237,11,22300
22410,Fallout 3 - Broken Steel,2010-07-16,4.99,72.08,0,237,11,22300
22420,Fallout 3 - The Pitt,2010-07-16,4.99,77.09,0,237,11,22300
22430,Fallout 3 - Mothership Zeta,2010-07-16,4.99,67.09,0,237,11,22300
22440,Fallout 3 - Point Lookout,2010-07-16,4.99,69.79,0,237,11,22300
22450,Hunted: The Demon’s Forge™,2011-06-02,4.99,71.05,0,242,11,
22470,Fallout New Vegas: Courier's Stash,2011-09-27,0.99,81.78,0,241,11,22380
22500,Spectromancer,2009-02-11,5.69,78.31,0,243,124,
22510,Spectromancer - League of Heroes,2010-06-11,2.39,40.58,0,243,124,22500
22520,Spectromancer - Truth and Beauty,2011-06-13,3.29,50.0,0,243,124,22500
22521,Spectromancer: Gathering of Power,2013-01-21,8.19,59.42,0,243,124,22500
22600,Worms Reloaded,2010-08-26,19.99,82.32,61,244,125,
22610,Alien Breed: Impact,2010-06-03,8.99,73.86,13,245,125,
22630,"Worms Reloaded: The ""Pre-order Forts and Hats"" DLC Pack",2011-05-17,1.99,68.97,0,244,125,22600
22631,Worms Reloaded: Puzzle Pack,2011-06-30,4.99,58.97,0,244,125,22600
22632,Worms Reloaded: Forts Pack,2011-06-30,4.99,69.44,0,244,125,22600
22633,Worms Reloaded: Time Attack Pack,2011-06-30,4.99,68.15,0,244,125,22600
22634,Worms Reloaded: Retro Pack,2011-06-30,4.99,74.19,0,244,125,22600
22650,Alien Breed 2: Assault,2010-09-22,9.99,71.26,13,244,125,
22670,Alien Breed 3: Descent,2010-11-17,9.99,71.23,13,244,125,
23150,Fluttabyes,2010-04-20,1.99,56.53,40,246,126,
23300,Yosumin!™,2009-05-26,5.99,71.62,0,247,53,
23380,Gyromancer,2009-11-18,5.99,62.17,0,247,53,
23400,Imperium Romanum Gold Edition,2008-11-25,9.99,76.87,0,248,51,
23420,Europa Universalis: Rome - Gold Edition ,2008-12-18,9.99,61.82,0,235,122,
23450,Grand Ages: Rome,2009-03-05,9.99,71.18,0,248,51,
23455,Grand Ages: Rome - Reign of Augustus,2010-01-01,6.99,50.0,0,248,51,
23460,Ceville,2009-02-27,3.99,75.46,0,249,127,
23490,Tropico 3,2009-11-13,9.99,84.16,0,248,51,
23500,Puzzle Quest: Galactrix,2009-02-24,8.19,47.02,0,152,74,
23530,Earth Defense Force: Insect Armageddon,2011-12-14,9.99,83.77,50,250,74,
23550,Earth Defense Force Battle Armor Weapon Chest,2011-12-20,0.99,50.0,0,251,74,23530
23551,Earth Defense Force Trooper Special Issue Enforcer Package,2011-12-20,0.99,59.42,0,251,74,23530
23552,Earth Defense Force Aerialist Munitions Package,2011-12-20,0.79,50.0,0,251,74,23530
23553,Earth Defense Force Tactician Advanced Tech Package,2011-12-20,0.99,64.08,0,251,74,23530
23600,Depths of Peril,2010-11-23,9.99,77.07,0,252,128,
23700,Puzzle Kingdoms,2009-04-27,14.99,58.67,0,152,6,
24010,Train Simulator Classic,2022-04-21,24.99,68.88,1354,253,129,
24012,Train Simulator: BNSF ES44AC and SD40-2 Loco Add-On,2009-07-30,5.99,38.0,0,253,129,24010
24021,Train Simulator: Isle of Wight Route Add-On,2012-06-07,12.99,74.78,0,253,129,24010
24028,Train Simulator: Rascal and Cottonwood Route Add-On,2009-09-04,18.99,50.0,0,254,129,24010
24029,Train Simulator: Colton and Northern Route Add-On,2009-09-25,18.99,53.27,0,254,129,24010
24055,Train Simulator: Fort Kent to Eagle Lake Route Add-On,2010-03-19,13.99,63.06,0,254,129,24010
24065,Train Simulator: Glasgow Airport Rail Link Route Add-On,2012-02-16,19.99,44.73,0,255,129,24010
24070,Train Simulator: Fowler 4F Loco Add-On,2010-06-28,8.99,68.15,0,253,129,24010
24075,Train Simulator: Network Southeast Class 47 Loco Add-On,2010-08-06,3.99,67.93,0,253,129,24010
24082,Train Simulator: Green and Gold HST DMU Add-On,2010-09-17,3.99,67.2,0,253,129,24010
24083,Train Simulator: West Coast Main Line North Route Add-On,2011-12-01,12.99,62.39,0,256,129,24010
24095,Train Simulator: Doncaster Works Route Add-On,2010-12-01,8.99,72.48,0,253,129,24010
24096,Train Simulator: Falmouth Branch Route Add-On,2010-12-17,12.99,73.57,0,253,129,24010
24200,DC Universe™ Online,2011-11-02,0.0,67.22,192,257,130,
24240,PAYDAY™ The Heist,2011-10-20,14.99,90.59,56,258,130,
24400,King Arthur - The Role-playing Wargame,2009-11-24,9.99,65.13,0,259,122,
24410,Crusaders: Thy Kingdom Come,2009-10-08,8.99,56.44,0,259,122,
24420,Aquaria,2008-12-15,9.99,85.15,27,260,131,
24440,King Arthur: Knights and Vassals DLC,2010-01-19,1.99,45.83,0,261,122,24400
24441,King Arthur: Legendary Artifacts DLC,2010-01-19,1.99,59.6,0,261,122,24400
24447,King Arthur: The Saxons,2010-07-08,3.99,62.51,0,261,122,24400
24449,King Arthur: The Druids,2011-02-03,3.99,50.0,0,261,122,24400
24460,King Arthur: Fallen Champions,2011-09-16,4.99,42.26,0,259,122,
24480,King Arthur II: The Role-Playing Wargame,2012-01-27,9.99,53.07,23,259,122,
24488,King Arthur II: Dead Legions,2012-01-27,4.99,70.57,0,262,122,24480
24634,Trainz Simulator DLC: Blue Comet,2010-08-06,13.99,50.0,0,263,132,24630
24635,Trainz Simulator DLC: The Duchess,2011-06-22,13.99,50.0,0,263,132,24630
24640,Trainz: Classic Cabon City,2010-09-01,19.99,36.94,0,263,132,
24650,Trainz Settle and Carlisle,2010-10-01,19.99,62.05,0,263,132,
24660,Trainz: Murchison 2,,,58.97,0,263,132,
24670,Trainz™ Simulator 12,2011-06-08,8.19,73.2,50,263,132,
24673,Trainz Simulator DLC: Aerotrain,,,59.42,0,263,132,24670
24676,Trainz Simulator DLC: PRR T1,2012-11-29,13.99,50.0,0,263,132,24670
24677,Trainz Simulator DLC: Coronation Scot,2013-05-06,13.99,55.69,0,263,132,24670
24678,Trainz Simulator DLC: BR Class 14,2013-05-06,13.99,50.0,0,263,132,24670
24679,Trainz Simulator DLC: SS4 China Coal Heavy Haul Pack,2013-12-04,11.59,71.25,0,263,132,24670
24720,SPORE™ Galactic Adventures,2009-06-26,19.99,84.69,0,264,95,
24780,SimCity™ 4 Deluxe Edition,2010-07-20,19.99,77.39,0,264,95,
24790,Command and Conquer 3: Tiberium Wars,2009-11-13,14.99,87.38,0,197,95,
24800,Command and Conquer: Red Alert 3 - Uprising,2009-10-06,19.99,83.64,0,197,95,
24810,Command and Conquer 3: Kane's Wrath,2009-11-13,14.99,91.33,0,197,95,
24870,Need for Speed: Shift,2009-10-06,,73.82,0,265,95,
24960,Battlefield: Bad Company™ 2,2010-03-02,19.99,83.34,0,195,95,
24963,Battlefield Bad Company 2: SPECACT Kit Upgrade,2010-12-03,4.99,72.09,0,195,95,24960
24980,Mass Effect 2 Digital Deluxe Edition,2010-01-27,29.99,91.5,0,81,95,
25000,Overgrowth,2017-10-16,16.79,79.88,0,266,133,
25010,Lugaru HD,2010-10-08,8.19,78.17,0,266,133,
25500,Cricket Revolution,2009-10-28,2.99,48.75,0,267,134,
25600,Eschalon: Book I,2009-02-10,0.0,78.22,0,268,135,
25620,Eschalon: Book II,2010-07-12,5.99,76.49,0,268,135,
25700,Madballs in Babo:Invasion,2009-09-17,4.99,76.83,17,269,136,
25758,Madballs Anarchy Unlock Pack,2010-01-14,2.99,59.42,0,269,136,25700
25759,Madballs Campaign Deserters Pack,2009-12-10,1.55,59.42,0,269,136,25700
25760,Madballs B*D*I Clan Skins,2010-08-16,1.99,50.0,0,269,136,25700
25761,Madballs Scorched Clan Skins,2010-08-16,1.99,50.0,0,269,136,25700
25762,Madballs BDI Evolution Skin Rollup,2010-08-16,1.99,50.0,0,269,136,25700
25763,Madballs Scorched Evolution Skin Rollup,2010-08-16,1.99,50.0,0,269,136,25700
25764,Madballs Holiday Skin Rollup,2010-08-16,2.99,59.42,0,269,136,25700
25800,Europa Universalis III Complete,2009-02-04,14.99,81.48,0,235,122,
25806,Europa Universalis III: Heir to the Throne,2009-12-15,9.99,73.27,0,270,122,25800
25808,Europa Universalis III: Divine Wind,2011-01-21,9.99,76.25,0,235,122,
25809,Europa Universalis III: Eastern - AD 1400 Spritepack,2011-06-23,1.99,50.0,0,270,122,25808
25810,Europa Universalis III: Western - AD 1400 Spritepack,2011-06-23,1.99,50.0,0,270,122,25808
25811,Europa Universalis III: Enlightenment SpritePack,2011-11-30,1.99,55.69,0,270,122,25800
25812,Europa Universalis III: Reformation SpritePack,2011-11-30,1.99,45.83,0,270,122,25800
25813,Europa Universalis III: Medieval SpritePack,2011-12-08,1.99,40.03,0,270,122,25800
25814,Europa Universalis III: Revolution SpritePack,2011-12-08,1.99,59.6,0,270,122,25800
25815,Europa Universalis III: Absolutism SpritePack,2012-12-10,1.99,50.0,0,270,122,25800
25816,Europa Universalis III: Revolution II Unit Pack,2012-12-10,1.99,64.08,0,235,122,25800
25817,Europa Universalis III Music of the World,2012-12-10,4.99,67.06,0,235,122,25800
25830,Knights of Honor,2009-02-04,9.99,87.97,0,271,122,
25850,Elven Legacy,2009-04-07,4.99,70.65,0,272,27,
25890,Hearts of Iron III,2009-08-07,9.99,75.36,0,235,122,
25892,Hearts of Iron III: US Pack DLC,2009-08-07,0.99,50.0,0,270,122,25890
25896,Hearts of Iron III: German Infantry Pack DLC,2009-12-08,0.99,47.61,0,270,122,25890
25897,Hearts of Iron III: Japanese Infantry Pack DLC,2009-12-08,0.99,52.78,0,270,122,25890
25898,Hearts of Iron III: Soviet Pack DLC,2009-12-08,0.99,59.97,0,270,122,25890
25899,Hearts of Iron III: Soviet Music Pack DLC,2009-12-08,0.99,56.05,0,270,122,25890
25900,King's Bounty: The Legend,2009-05-01,6.99,86.81,0,33,27,
25910,Supreme Ruler 2020 Gold,2009-07-09,8.99,73.92,0,273,137,
25930,East India Company,2009-07-31,9.99,52.65,0,274,138,
25940,East India Company: Pirate Bay,2009-07-31,4.99,59.42,0,274,138,25939
25960,Hearts of Iron III: Soviet Infantry Pack DLC,2010-02-18,0.99,50.0,0,270,122,25890
25962,Hearts of Iron III DLC: German II Spritepack,2010-07-26,0.99,57.96,0,270,122,25890
25970,Hearts of Iron III: DLC - German Sprite Pack,2009-08-07,0.99,64.08,0,270,122,25890
25980,Majesty 2,2009-09-17,9.99,66.98,0,272,122,
25990,Majesty Gold HD,2009-09-04,9.99,86.7,0,275,122,
26000,The Maw,2009-03-09,9.99,75.68,15,276,139,
26005,The Maw: Brute Force,2009-03-16,1.2,50.0,0,276,139,26000
26006,The Maw: River Redirect,2009-03-16,1.2,67.06,0,276,139,26000
26007,The Maw: Speeder Lane,2009-04-29,1.2,59.6,0,276,139,26000
26300,Drug Wars,2009-03-17,3.99,39.63,0,277,140,
26500,Cogs,2009-04-14,4.99,83.59,18,278,30,
26800,Braid,2009-04-10,14.99,90.63,12,279,141,
26803,Braid Soundtrack,2011-11-17,4.99,70.84,0,279,141,26800
26900,Crayon Physics Deluxe,2009-05-06,17.99,83.86,0,280,142,
27000,The Path,2009-03-18,8.49,73.75,0,281,143,
27020,The Graveyard,2009-03-09,3.99,59.61,0,281,143,
27050,Fatale,2009-11-04,5.99,52.95,0,281,143,
27200,Summer Athletics,2009-04-02,18.99,62.1,0,282,76,
27400,Dangerous High School Girls in Trouble!™,2009-02-23,18.99,67.58,0,283,144,
27800,Space Giraffe,2009-03-19,8.99,66.34,0,284,145,
27810,Gridrunner Revolution,2010-02-22,6.99,73.24,0,284,145,
27900,Twin Sector,2009-09-16,4.99,40.96,0,285,146,
27920,Booster Trooper,2010-04-23,1.59,51.54,260,285,146,
27940,Dead Horde,2011-07-27,4.99,38.05,28,285,146,
28000,Kane and Lynch 2: Dog Days,2010-08-17,9.99,62.22,58,93,53,
28010,Kane and Lynch 2: The Doggie Bag,2010-08-31,5.99,69.85,0,93,147,28000
28011,Kane and Lynch 2: Alliance Weapon Pack,2010-08-31,2.99,69.85,0,93,147,28000
28012,Kane and Lynch 2: Multiplayer Masks Pack,2010-08-31,1.99,68.78,0,93,147,28000
29120,Yumsters 2: Around the World,2009-11-12,4.99,74.19,0,286,148,
29130,Musaic Box,2009-03-19,4.99,83.61,0,286,148,
29160,Blueberry Garden,2009-06-01,4.99,69.34,0,287,149,
29180,Osmos,2009-08-18,8.19,82.53,11,288,150,
29600,Guild Wars® Game of the Year Edition,2009-04-22,19.99,72.17,0,289,151,
29610,Guild Wars Factions®,2009-04-22,19.99,64.08,0,289,151,
29620,Guild Wars® Trilogy,2009-04-22,29.99,71.52,0,289,151,
